movie_id,title,genres,release_year,rating,popularity,runtime
10137,"Stuart Little",",Animation, ,Fantasy, ,Family, ,Comedy",1999-12-17,5.8,30.475297,84
10198,"The Princess and the Frog",",Romance, ,Family, ,Animation, ,Music",2009-12-08,6.7,62.479574,97
286217,"The Martian",",Drama, ,Adventure, ,Science Fiction",2015-09-30,7.6,167.93287,141
1635,"The Island",",Action, ,Thriller, ,Science Fiction, ,Adventure",2005-07-20,6.5,37.68056,136
24113,"Town & Country",",Comedy, ,Romance",2001-04-27,3.7,1.004579,104
9679,"Gone in Sixty Seconds",",Action, ,Crime, ,Thriller",2000-06-09,6.1,52.995628,118
98,Gladiator,",Action, ,Drama, ,Adventure",2000-05-01,7.9,95.301296,155
180,"Minority Report",",Action, ,Thriller, ,Science Fiction, ,Mystery",2002-06-20,7.1,65.948959,145
672,"Harry Potter and the Chamber of Secrets",",Adventure, ,Fantasy, ,Family",2002-11-13,7.4,132.397737,161
36557,"Casino Royale",",Adventure, ,Action, ,Thriller",2006-11-14,7.3,88.935165,144
869,"Planet of the Apes",",Thriller, ,Science Fiction, ,Action, ,Adventure",2001-07-25,5.6,51.188633,119
280,"Terminator 2: Judgment Day",",Action, ,Thriller, ,Science Fiction",1991-07-01,7.7,101.74155,137
11322,"Public Enemies",",History, ,Crime, ,Drama",2009-07-01,6.5,33.691694,140
4982,"American Gangster",",Drama, ,Crime",2007-11-02,7.4,42.361215,157
36955,"True Lies",",Action, ,Thriller",1994-07-14,6.8,38.729418,141
18487,"The Taking of Pelham 1 2 3",",Thriller, ,Drama, ,Crime",2009-06-11,6.2,40.597856,106
39451,"Little Fockers",",Comedy, ,Romance",2010-12-21,5.4,32.389353,98
27581,"The Other Guys",",Action, ,Comedy, ,Crime",2010-08-06,6.1,24.399642,107
9268,Eraser,",Action, ,Drama, ,Mystery, ,Thriller",1996-06-21,5.6,24.507987,115
68718,"Django Unchained",",Drama, ,Western",2012-12-25,7.8,82.121691,165
10545,"The Hunchback of Notre Dame",",Drama, ,Animation, ,Family",1996-06-21,6.8,46.727941,91
11688,"The Emperor's New Groove",",Adventure, ,Animation, ,Comedy, ,Family, ,Fantasy",2000-12-09,7.2,51.113717,78
76163,"The Expendables 2",",Action, ,Adventure, ,Thriller",2012-08-08,6.1,53.732892,103
2059,"National Treasure",",Adventure, ,Action, ,Thriller, ,Mystery",2004-11-19,6.4,58.849256,131
2486,Eragon,",Fantasy, ,Action, ,Adventure, ,Family",2006-12-14,4.9,30.863434,104
16523,"Where the Wild Things Are",",Family, ,Fantasy",2009-10-16,6.4,31.586215,101
116711,Epic,",Animation, ,Adventure, ,Family, ,Fantasy",2013-05-15,6.4,36.711378,102
37710,"The Tourist",",Action, ,Thriller, ,Romance",2010-12-08,6,41.426678,103
9946,"End of Days",",Action, ,Fantasy, ,Horror, ,Mystery",1999-11-24,5.5,20.652943,121
1372,"Blood Diamond",",Drama, ,Thriller, ,Action",2006-12-07,7.3,52.792678,143
106646,"The Wolf of Wall Street",",Crime, ,Drama, ,Comedy",2013-12-25,7.9,95.007934,180
414,"Batman Forever",",Action, ,Crime, ,Fantasy",1995-05-31,5.2,48.205606,121
563,"Starship Troopers",",Adventure, ,Action, ,Thriller, ,Science Fiction",1997-11-06,6.7,58.782359,129
83542,"Cloud Atlas",",Drama, ,Science Fiction",2012-10-26,6.6,73.872343,172
41216,"Legend of the Guardians: The Owls of Ga'Hoole",",Animation, ,Adventure, ,Family, ,Fantasy",2010-07-10,6.5,37.321848,97
314,Catwoman,",Action, ,Crime",2004-07-22,4.2,32.271938,104
184315,Hercules,",Action, ,Adventure",2014-07-23,5.6,76.842247,99
9016,"Treasure Planet",",Adventure, ,Animation, ,Family, ,Fantasy, ,Science Fiction",2002-11-26,7.2,38.924136,95
18162,"Land of the Lost",",Adventure, ,Comedy, ,Science Fiction",2009-06-05,5.3,19.38841,102
138103,"The Expendables 3",",Action, ,Adventure, ,Thriller",2014-08-04,6.1,61.025639,127
257088,"Point Break",",Action, ,Crime, ,Thriller",2015-12-03,5.5,33.507289,114
10214,"Son of the Mask",",Fantasy, ,Comedy, ,Family, ,Adventure",2005-02-18,3.6,17.815595,94
205775,"In the Heart of the Sea",",Thriller, ,Drama, ,Adventure, ,Action, ,History",2015-11-20,6.5,50.767332,122
11692,"The Adventures of Pluto Nash",",Action, ,Comedy, ,Science Fiction",2002-08-15,4.4,12.092241,95
22972,"Green Zone",",War, ,Action, ,Adventure, ,Drama, ,Thriller",2010-03-11,6.4,30.254021,115
227973,"The Peanuts Movie",",Animation",2015-11-05,6.5,34.308098,88
29193,"The Spanish Prisoner",",Crime, ,Drama, ,Mystery, ,Thriller",1997-09-08,7.1,3.091077,110
1734,"The Mummy Returns",",Adventure, ,Action, ,Fantasy",2001-04-28,6,41.862983,130
3131,"Gangs of New York",",Drama, ,History, ,Crime",2002-12-14,7.1,46.160048,167
76758,"The Flowers of War",",Drama, ,History, ,War",2011-12-15,7.1,12.516546,145
9408,"Surf's Up",",Animation, ,Comedy, ,Family",2007-06-08,5.9,23.230851,85
9890,"The Stepford Wives",",Action, ,Comedy, ,Science Fiction",2004-06-10,5.4,19.224754,93
855,"Black Hawk Down",",Action, ,History, ,War",2001-12-28,7.2,44.455166,144
77953,"The Campaign",",Comedy",2012-08-09,5.6,16.460356,85
18,"The Fifth Element",",Adventure, ,Fantasy, ,Action, ,Thriller, ,Science Fiction",1997-05-07,7.3,109.528572,126
37786,"Sex and the City 2",",Comedy, ,Drama, ,Romance",2010-05-26,5.4,18.325897,146
10501,"The Road to El Dorado",",Adventure, ,Animation, ,Comedy, ,Family",2000-03-31,7,37.054554,89
57800,"Ice Age: Continental Drift",",Animation, ,Comedy, ,Adventure, ,Family",2012-06-26,6.2,65.229868,88
150689,Cinderella,",Romance, ,Fantasy, ,Family, ,Drama",2015-03-12,6.7,101.187052,105
7980,"The Lovely Bones",",Fantasy, ,Drama",2009-12-26,6.6,29.257137,136
12,"Finding Nemo",",Animation, ,Family",2003-05-30,7.6,85.688789,100
122,"The Lord of the Rings: The Return of the King",",Adventure, ,Fantasy, ,Action",2003-12-01,8.1,123.630332,201
121,"The Lord of the Rings: The Two Towers",",Adventure, ,Fantasy, ,Action",2002-12-18,8,106.914973,179
68737,"Seventh Son",",Adventure, ,Fantasy",2014-12-12,5.2,63.628459,102
1995,"Lara Croft: Tomb Raider",",Adventure, ,Fantasy, ,Action, ,Thriller",2001-06-11,5.7,41.498631,100
157353,Transcendence,",Thriller, ,Science Fiction, ,Drama, ,Mystery",2014-04-16,5.9,58.991388,119
331,"Jurassic Park III",",Adventure, ,Action, ,Thriller, ,Science Fiction",2001-07-18,5.7,1.859364,92
61791,"Rise of the Planet of the Apes",",Thriller, ,Action, ,Drama, ,Science Fiction",2011-08-03,7,138.433168,105
8204,"The Spiderwick Chronicles",",Adventure, ,Family, ,Fantasy",2008-02-14,6.3,21.436682,95
47964,"A Good Day to Die Hard",",Action, ,Thriller",2013-02-06,5.2,65.402595,98
10733,"The Alamo",",Western, ,History, ,War",2004-04-07,5.8,10.660441,137
9806,"The Incredibles",",Action, ,Adventure, ,Animation, ,Family",2004-11-05,7.4,77.817571,115
1408,"Cutthroat Island",",Action, ,Adventure",1995-12-22,5.7,7.029308,119
32657,"Percy Jackson & the Olympians: The Lightning Thief",",Adventure, ,Fantasy, ,Family",2010-02-01,6,61.121717,118
607,"Men in Black",",Action, ,Adventure, ,Comedy, ,Science Fiction",1997-07-02,6.9,104.121555,98
863,"Toy Story 2",",Animation, ,Comedy, ,Family",1999-10-30,7.3,73.575118,92
44048,Unstoppable,",Action, ,Thriller",2010-11-04,6.3,37.698465,98
5175,"Rush Hour 2",",Action, ,Comedy, ,Crime, ,Thriller",2001-08-03,6.4,35.814765,90
2655,"What Lies Beneath",",Drama, ,Horror, ,Mystery, ,Thriller",2000-07-21,6.3,15.835672,130
22794,"Cloudy with a Chance of Meatballs",",Animation, ,Comedy, ,Family",2009-09-17,6.5,46.781182,90
8355,"Ice Age: Dawn of the Dinosaurs",",Animation, ,Comedy, ,Family, ,Adventure",2009-06-29,6.5,69.457898,94
116745,"The Secret Life of Walter Mitty",",Adventure, ,Comedy, ,Drama, ,Fantasy",2013-12-18,7,43.348022,114
4327,"Charlie's Angels",",Action, ,Adventure, ,Comedy, ,Crime, ,Thriller",2000-11-02,5.6,40.20395,98
1422,"The Departed",",Drama, ,Thriller, ,Crime",2006-10-05,7.9,63.429157,151
10674,Mulan,",Animation, ,Family, ,Adventure",1998-06-18,7.6,67.427755,88
7446,"Tropic Thunder",",Action, ,Comedy",2008-08-09,6.5,43.192048,107
65754,"The Girl with the Dragon Tattoo",",Thriller, ,Crime, ,Mystery, ,Drama",2011-12-14,7.2,47.651083,158
1572,"Die Hard: With a Vengeance",",Action, ,Thriller",1995-05-19,6.9,51.881077,128
10528,"Sherlock Holmes",",Action, ,Adventure, ,Crime, ,Mystery",2009-12-23,7,57.834787,128
271969,Ben-Hur,",Drama",2016-08-17,5.3,29.608322,125
10865,"Atlantis: The Lost Empire",",Animation, ,Family, ,Adventure, ,Science Fiction",2001-06-02,6.7,51.548589,95
258509,"Alvin and the Chipmunks: The Road Chip",",Adventure, ,Animation, ,Comedy, ,Family",2015-12-17,5.8,27.867368,92
2253,Valkyrie,",Drama, ,Thriller, ,History, ,War",2008-12-25,6.7,38.832842,121
10661,"You Don't Mess with the Zohan",",Comedy, ,Action",2008-06-05,5.5,40.597344,113
257344,Pixels,",Action, ,Comedy, ,Science Fiction",2015-07-16,5.6,140.849495,105
644,"A.I. Artificial Intelligence",",Drama, ,Science Fiction, ,Adventure",2001-06-29,6.8,34.035114,146
10756,"The Haunted Mansion",",Thriller, ,Fantasy, ,Comedy, ,Family, ,Mystery",2003-11-25,5.2,16.302378,99
686,Contact,",Drama, ,Science Fiction, ,Mystery",1997-07-11,7.2,55.249434,150
9383,"Hollow Man",",Action, ,Science Fiction, ,Thriller",2000-08-04,5.6,28.200874,112
179,"The Interpreter",",Crime, ,Thriller",2005-04-08,6.2,18.69984,128
76285,"Percy Jackson: Sea of Monsters",",Adventure, ,Family, ,Fantasy",2013-08-07,5.9,40.262261,106
1996,"Lara Croft Tomb Raider: The Cradle of Life",",Action, ,Adventure, ,Fantasy, ,Thriller",2003-07-21,5.5,56.811056,117
291805,"Now You See Me 2",",Action, ,Adventure, ,Comedy, ,Crime, ,Mystery, ,Thriller",2016-06-02,6.7,51.535701,129
10003,"The Saint",",Thriller, ,Action, ,Romance, ,Science Fiction, ,Adventure",1997-04-03,5.9,20.913852,116
1535,"Spy Game",",Action, ,Crime, ,Thriller",2001-11-18,6.8,27.166757,126
2067,"Mission to Mars",",Science Fiction",2000-03-10,5.7,16.058284,114
46195,Rio,",Animation, ,Adventure, ,Comedy, ,Family",2011-04-03,6.5,46.200042,96
2277,"Bicentennial Man",",Comedy, ,Science Fiction",1999-12-17,6.9,24.939295,131
10357,Volcano,",Science Fiction, ,Action, ,Drama, ,Thriller",1997-04-25,5.2,19.836124,104
4477,"The Devil's Own",",Crime, ,Thriller, ,Drama",1997-03-12,5.9,15.350451,107
8665,"K-19: The Widowmaker",",Drama, ,History, ,Thriller",2002-07-19,6.1,15.625949,138
9387,"Conan the Barbarian",",Adventure, ,Fantasy, ,Action",1982-04-02,6.6,31.802807,129
921,"Cinderella Man",",Romance, ,Drama, ,History",2005-06-02,7.3,24.100863,144
49852,"The Nutcracker: The Untold Story",",Fantasy, ,Action, ,Family",2010-11-24,5.4,3.593349,110
4464,Seabiscuit,",Drama, ,History",2003-07-22,6.7,14.824166,141
664,Twister,",Action, ,Adventure, ,Drama",1996-05-10,6.1,32.079995,113
8358,"Cast Away",",Adventure, ,Drama",2000-12-22,7.5,57.739713,143
9836,"Happy Feet",",Animation, ,Comedy",2006-11-16,5.9,37.272385,108
2502,"The Bourne Supremacy",",Action, ,Drama, ,Thriller",2004-07-23,7.2,53.213931,108
9772,"Air Force One",",Action, ,Thriller",1997-07-25,6.2,36.38795,124
161,"Ocean's Eleven",",Thriller, ,Crime",2001-12-07,7.2,60.929352,116
52451,"The Three Musketeers",",Adventure, ,Action, ,Thriller",2011-08-31,5.6,36.605246,110
76492,"Hotel Transylvania",",Animation, ,Comedy, ,Family, ,Fantasy",2012-09-20,6.8,56.257411,91
4523,Enchanted,",Comedy, ,Family, ,Fantasy, ,Romance",2007-11-20,6.6,29.21998,107
59961,"Safe House",",Action, ,Thriller",2012-02-09,6.3,34.773106,115
10481,"102 Dalmatians",",Comedy, ,Family",2000-10-07,5.1,9.895061,100
59108,"Tower Heist",",Action, ,Comedy",2011-11-02,5.8,36.743324,104
1581,"The Holiday",",Comedy, ,Romance",2006-12-08,6.7,44.967453,136
9798,"Enemy of the State",",Action, ,Drama, ,Thriller",1998-11-20,6.7,41.207568,132
22897,"It's Complicated",",Comedy, ,Romance",2009-12-23,6.2,16.479851,121
298,"Ocean's Thirteen",",Crime, ,Thriller",2007-06-07,6.5,42.069993,122
7484,"Open Season",",Adventure, ,Animation, ,Family",2006-09-29,6.1,26.61951,83
157350,Divergent,",Adventure, ,Action, ,Science Fiction",2014-03-14,6.9,80.316463,139
853,"Enemy at the Gates",",War",2001-03-13,7.2,41.273567,131
10159,"The Rundown",",Adventure, ,Action, ,Comedy, ,Thriller",2003-09-26,6.4,24.107835,104
9593,"Last Action Hero",",Adventure, ,Fantasy, ,Action, ,Comedy, ,Family",1993-06-18,6.1,32.044191,130
1904,"Memoirs of a Geisha",",Drama, ,History, ,Romance",2005-12-06,7.3,16.595874,145
9615,"The Fast and the Furious: Tokyo Drift",",Action, ,Crime, ,Drama, ,Thriller",2006-06-03,6.1,8.282876,104
51052,"Arthur Christmas",",Drama, ,Animation, ,Family, ,Comedy",2011-02-22,6.7,19.83683,97
297,"Meet Joe Black",",Fantasy, ,Drama, ,Mystery",1998-11-12,6.9,36.069611,178
9884,"Collateral Damage",",Action, ,Thriller, ,Drama",2002-02-06,5.5,18.827753,108
16858,"All That Jazz",",Drama, ,Music",1979-12-20,7.3,5.159407,123
62764,"Mirror Mirror",",Adventure, ,Fantasy, ,Drama, ,Comedy, ,Science Fiction, ,Family",2012-03-15,5.5,48.126297,106
22538,"Scott Pilgrim vs. the World",",Action, ,Adventure, ,Comedy",2010-07-27,7.2,38.885195,112
9341,"The Core",",Action, ,Thriller, ,Adventure, ,Science Fiction",2003-03-28,5.4,29.211255,136
12107,"Nutty Professor II: The Klumps",",Fantasy, ,Comedy, ,Romance, ,Science Fiction",2000-07-27,4.7,17.783361,106
9637,Scooby-Doo,",Mystery, ,Adventure, ,Comedy",2002-06-14,5.4,31.435539,88
49049,Dredd,",Action, ,Science Fiction",2012-09-07,6.6,57.673932,95
9339,Click,",Comedy, ,Drama, ,Fantasy, ,Romance",2006-06-22,6,41.176631,107
16281,Creepshow,",Horror, ,Comedy, ,Fantasy",1982-11-12,6.7,13.661289,120
39691,"Cats & Dogs 2 : The Revenge of Kitty Galore",",Comedy, ,Family",2010-07-30,4.9,11.77398,82
8247,Jumper,",Adventure, ,Fantasy, ,Science Fiction",2008-02-10,5.9,21.218,88
11253,"Hellboy II: The Golden Army",",Adventure, ,Fantasy, ,Science Fiction",2008-07-11,6.5,58.57976,120
1949,Zodiac,",Crime, ,Drama, ,Mystery, ,Thriller",2007-03-02,7.3,51.970905,157
8452,"The 6th Day",",Science Fiction",2000-11-17,5.7,18.447479,123
310,"Bruce Almighty",",Fantasy, ,Comedy",2003-05-23,6.4,109.684788,101
27578,"The Expendables",",Thriller, ,Adventure, ,Action",2010-08-03,6,77.580661,103
954,"Mission: Impossible",",Adventure, ,Action, ,Thriller",1996-05-22,6.7,75.290998,110
70160,"The Hunger Games",",Science Fiction, ,Adventure, ,Fantasy",2012-03-12,6.9,68.550698,142
45243,"The Hangover Part II",",Comedy",2011-05-25,6.2,58.040149,102
364,"Batman Returns",",Action, ,Fantasy",1992-06-19,6.6,59.113174,126
7518,"Over the Hedge",",Comedy, ,Animation, ,Family",2006-04-22,6.3,36.32705,83
11544,"Lilo & Stitch",",Animation, ,Family",2002-06-21,7.1,55.659988,85
9986,"Charlotte's Web",",Comedy, ,Family, ,Fantasy",2006-12-15,5.8,14.132583,97
8656,"Deep Impact",",Action, ,Drama, ,Romance",1998-05-08,5.9,34.070054,120
146216,"RED 2",",Action, ,Comedy, ,Crime, ,Thriller",2013-07-18,6.4,44.34333,116
9291,"The Longest Yard",",Comedy, ,Drama",2005-05-19,6.2,26.065735,113
55301,"Alvin and the Chipmunks: Chipwrecked",",Comedy, ,Fantasy, ,Family, ,Music, ,Animation",2011-12-14,5.4,23.473004,87
109418,"Grown Ups 2",",Comedy",2013-07-11,5.8,45.589568,100
11665,"Get Smart",",Action, ,Comedy, ,Thriller",2008-06-19,6,23.496054,110
6964,"Something's Gotta Give",",Drama, ,Comedy, ,Romance",2003-12-12,6.3,16.939441,128
11324,"Shutter Island",",Drama, ,Thriller, ,Mystery",2010-02-18,7.8,81.914696,138
12193,"Four Christmases",",Comedy, ,Romance, ,Drama",2008-11-26,5.3,19.500893,88
9928,Robots,",Animation, ,Comedy, ,Family, ,Science Fiction",2005-03-10,6,29.558157,91
754,Face/Off,",Action, ,Crime, ,Science Fiction, ,Thriller",1997-06-27,6.8,46.075037,138
10202,"Bedtime Stories",",Fantasy, ,Comedy, ,Family, ,Romance",2008-12-24,5.9,23.531721,99
4147,"Road to Perdition",",Thriller, ,Crime, ,Drama",2002-07-12,7.3,49.078546,117
50546,"Just Go with It",",Romance, ,Comedy",2011-02-10,6.3,37.02665,117
1701,"Con Air",",Action, ,Thriller, ,Crime",1997-06-01,6.5,45.154631,115
13027,"Eagle Eye",",Mystery, ,Thriller, ,Action",2008-09-25,6.3,46.887983,118
2289,"Cold Mountain",",Drama",2003-12-24,6.7,24.598479,154
20504,"The Book of Eli",",Action, ,Thriller, ,Science Fiction",2010-01-14,6.6,32.363538,118
9574,Flubber,",Comedy, ,Family, ,Science Fiction",1997-11-26,5.3,11.50396,93
11618,"The Haunting",",Horror, ,Thriller, ,Fantasy, ,Mystery",1999-07-23,5.2,19.375768,113
2300,"Space Jam",",Animation, ,Comedy, ,Drama, ,Family, ,Fantasy",1996-11-15,6.5,36.125715,88
12096,"The Pink Panther",",Action, ,Comedy, ,Crime, ,Mystery, ,Family",2006-01-18,5.6,25.450534,93
10200,"The Day the Earth Stood Still",",Drama, ,Science Fiction, ,Thriller",2008-12-10,5.2,41.890722,104
8834,"Conspiracy Theory",",Action, ,Drama, ,Mystery, ,Thriller",1997-08-07,6.5,22.179658,135
228150,Fury,",War, ,Drama, ,Action",2014-10-15,7.4,139.575085,135
6068,"Six Days Seven Nights",",Action, ,Adventure, ,Comedy, ,Romance",1998-06-12,5.6,18.264635,98
41515,"Yogi Bear",",Comedy, ,Family, ,Animation, ,Adventure",2010-12-11,5.2,11.187696,80
9023,"Spirit: Stallion of the Cimarron",",Western, ,Animation, ,Adventure, ,Comedy, ,Family",2002-05-24,7.4,41.670544,83
38317,Zookeeper,",Comedy, ,Romance, ,Family",2011-07-06,5.3,27.46264,102
2157,"Lost in Space",",Adventure, ,Family, ,Science Fiction",1998-04-03,5,17.455024,130
14462,"The Manchurian Candidate",",Drama, ,Thriller, ,Mystery",2004-07-30,6.2,21.394281,129
161795,"Déjà Vu",",Romance, ,Drama",1998-04-22,8,0.605645,117
159824,"Hotel Transylvania 2",",Animation, ,Comedy, ,Family",2015-09-21,6.7,61.692197,89
49948,"Fantasia 2000",",Animation, ,Family, ,Music",1999-12-17,7,14.530946,74
2135,"The Time Machine",",Science Fiction, ,Adventure, ,Action",2002-03-04,5.8,25.978555,96
9822,"Mighty Joe Young",",Action, ,Adventure, ,Family, ,Fantasy",1998-12-25,5.9,6.643778,114
9705,Swordfish,",Action, ,Crime, ,Thriller",2001-06-07,6.1,36.788745,99
1656,"The Legend of Zorro",",Action, ,Adventure",2005-10-24,5.9,31.054334,129
12159,"What Dreams May Come",",Drama, ,Fantasy, ,Romance",1998-10-02,6.8,21.891078,113
9678,"Little Nicky",",Comedy, ,Fantasy, ,Romance",2000-11-10,5.2,18.335992,90
4442,"The Brothers Grimm",",Adventure, ,Fantasy, ,Action, ,Comedy, ,Thriller",2005-08-26,5.6,40.138009,118
75,"Mars Attacks!",",Comedy, ,Fantasy, ,Science Fiction",1996-12-12,6.1,44.090535,106
330770,Evolution,",Mystery, ,Drama, ,Horror",2015-09-14,6.4,3.300061,81
9433,"The Edge",",Action, ,Adventure, ,Drama",1997-09-06,6.7,20.632673,117
19959,Surrogates,",Action, ,Science Fiction, ,Thriller",2009-09-24,5.9,36.664991,89
11973,"Thirteen Days",",Drama, ,Thriller",2000-12-24,6.9,18.26121,145
11228,Daylight,",Action, ,Adventure, ,Thriller",1996-12-06,5.8,16.681269,115
77951,"Walking With Dinosaurs",",Animation, ,Family, ,Adventure",2013-12-18,5.2,10.088006,87
5491,"Battlefield Earth",",Action, ,Science Fiction, ,War",2000-05-10,3,7.89147,118
10715,"Looney Tunes: Back in Action",",Animation, ,Comedy, ,Family",2003-11-14,5.6,16.715631,90
10197,Nine,",Drama, ,Music, ,Romance",2009-12-03,5.1,9.357734,112
9562,Timeline,",Action, ,Adventure, ,Science Fiction",2003-11-26,5.4,11.22268,116
9922,"The Postman",",Drama, ,Adventure",1997-12-25,6.1,14.564667,177
9447,"Babe: Pig in the City",",Adventure, ,Comedy, ,Drama, ,Family, ,Fantasy",1998-11-25,5.2,11.356079,92
274854,"The Last Witch Hunter",",Fantasy, ,Action, ,Adventure",2015-10-21,5.7,52.612025,106
8870,"Red Planet",",Thriller, ,Action, ,Science Fiction",2000-11-10,5.4,13.800656,106
9992,"Arthur and the Invisibles",",Adventure, ,Fantasy, ,Animation, ,Family",2006-12-13,6,27.097932,94
36970,Oceans,",Documentary, ,Family",2009-10-17,7.3,10.706613,84
10077,"A Sound of Thunder",",Thriller, ,Science Fiction, ,Adventure, ,Action",2005-05-15,4.8,7.342892,110
76649,Pompeii,",Action, ,Adventure, ,History, ,Romance, ,Drama",2014-02-18,5.2,50.561849,105
293644,"Top Cat Begins",",Comedy, ,Animation",2015-10-30,5.3,0.719996,89
453,"A Beautiful Mind",",Drama, ,Romance",2001-12-11,7.7,59.248437,135
8587,"The Lion King",",Family, ,Animation, ,Drama",1994-06-23,8,90.457886,89
72545,"Journey 2: The Mysterious Island",",Adventure, ,Action, ,Science Fiction",2012-01-19,5.8,40.723459,94
109451,"Cloudy with a Chance of Meatballs 2",",Animation, ,Family, ,Comedy",2013-09-26,6.4,41.247402,95
9533,"Red Dragon",",Crime, ,Thriller, ,Horror",2002-09-29,6.7,10.083905,124
2023,Hidalgo,",Western, ,Adventure",2004-03-05,6.5,16.759252,136
71880,"Jack and Jill",",Comedy",2011-11-11,4.1,22.132418,91
584,"2 Fast 2 Furious",",Action, ,Crime, ,Thriller",2003-06-05,6.2,10.520961,107
309809,"The Little Prince",",Adventure, ,Animation, ,Fantasy",2015-07-29,7.6,35.384423,92
4858,"The Invasion",",Science Fiction, ,Thriller",2007-08-17,5.7,15.673154,99
17711,"The Adventures of Rocky & Bullwinkle",",Action, ,Adventure, ,Animation, ,Comedy, ,Family",2000-06-30,3.9,8.981427,88
